,price,difficulty,utxo,wallet,total_transaction,block_size,total_btc,hash_rate,MVRV,median_confirmation_time,mempool_size
242,40784.32,25046487590083.0,76767068.66666667,73098304.5,643726741.0,346236.224679,18714500.0,136957441.65160182,7.01793166385839,13.904166666666667,80683384.625
243,37280.35,25046487590083.0,76878039.33333333,73134248.25,643953439.0,346378.108377,18715156.25,144427847.55987102,7.939366941078148,16.916666666666668,77373599.4
244,37528.3,25046487590083.0,76755049.33333333,73164242.0,644175796.0,346527.706387,18715812.5,148163050.51400563,8.097475260350587,10.233333333333333,69960502.125
245,34754.54,25046487590083.0,76698542.75,73209843.5,644370643.0,346691.878524,18716578.125,156878524.07365298,8.129945227113424,10.725,68251580.625
246,38728.59,25046487590083.0,76669906.66666667,73251018.5,644605027.0,346861.35321599996,18717343.75,153143321.1195184,7.645449255887237,12.575,64559737.0
247,38410.5,25046487590083.0,76715845.0,73305351.0,644838441.0,347028.674681,18718109.375,151898253.46814018,8.407645915584027,9.441666666666666,82842516.125
248,39266.04,25046487590083.0,76728787.33333333,73348637.75,645069798.0,347187.215018,18718875.0,145672915.21124923,8.041385474516117,11.983333333333333,73620357.75
249,38445.29,25046487590083.0,76773266.25,73388726.5,645284958.0,347335.098219,18719640.625,148163050.51400563,8.012955225057471,11.45,70266691.9
250,35689.62,25046487590083.0,76767070.0,73420444.75,645503002.0,347495.059559,18720406.25,144427847.55987102,7.661064979640077,13.470833333333333,58373880.25
251,34647.67,21214345448186.625,76480608.75,73453297.75,645699597.0,347648.846394,18721062.5,151858199.84334671,11.327038897636127,7.254166666666666,25249191.125
252,35684.59,21047730572452.0,76181697.25,73481294.75,645880503.0,347864.261836,18721828.125,147526659.02062267,17.174123347578742,7.3,21786040.75
253,37310.54,21047730572452.0,76048807.0,73507586.5,646108031.0,348067.570582,18722707.8125,148572947.38247102,15.772501890743307,9.129166666666666,26829644.875
254,36662.64,21047730572452.0,75896965.4,73510158.0,646341383.0,348261.40603899996,18723693.75,173683868.0668324,13.366366313292895,6.0458333333333325,10046119.0
255,37585.24,21047730572452.0,75822653.0,73510158.0,646592644.0,348475.947099,18724681.25,153804389.19171298,16.528222759901553,7.883333333333334,6317413.9
256,39188.59,21047730572452.0,75781197.5,73595689.5,646848409.0,348665.924765,18725559.375,137063775.4021388,16.341612088271994,9.7,3777405.25
257,36885.51,21047730572452.0,75812836.5,73660103.5,647083101.0,348833.967405,18726434.375,137063775.4021388,21.594028675683532,8.916666666666666,1756941.875
258,35530.38,21047730572452.0,75786942.75,73711533.0,647278422.0,348976.235834,18727315.625,156943254.27725816,14.583328694080238,4.979166666666666,2759132.875
259,35816.17,21047730572452.0,75707925.5,73745707.5,647463939.0,349119.450745,18728190.625,139156352.12583557,9.392005844706757,10.591666666666667,5702133.25
260,33514.87,21047730572452.0,75671750.75,73777767.5,647700446.0,349285.581629,18729071.875,155896965.91540977,7.28376486977562,7.633333333333334,8611967.0
261,33450.19,21047730572452.0,75686311.66666667,73830706.5,647947463.0,349477.10319,18729953.125,131832333.59289683,9.860428596929038,8.179166666666667,10636429.9
262,37338.36,21047730572452.0,75816906.5,73868746.25,648157218.0,349611.985192,18730835.9375,123462026.69810976,13.272467817816306,11.4375,20747997.0
263,36704.57,21047730572452.0,75955109.66666667,73911176.75,648410825.0,349766.42046,18731606.25,109860277.9940807,14.14738290946192,12.633333333333333,28358045.75
264,37313.18,21047730572452.0,75895986.0,73940338.5,648626928.0,349913.53015999997,18732262.5,138110063.76398718,13.024950993734473,10.433333333333334,23322506.25
265,35494.9,20836567779802.566,75785153.66666667,73970742.5,648849545.0,350110.221082,18733032.8125,136724465.12868512,17.58652660000194,8.145833333333332,1375411.75
266,39066.82,19932791027263.0,75691675.75,74006351.75,649035665.0,350265.701345,18733915.625,133766696.21890129,15.098732784764792,9.275,8267225.5
267,40525.8,19932791027263.0,75703679.0,74037816.25,649279717.0,350436.01929,18734693.75,129803238.55315611,12.749200116475643,10.216666666666667,4356337.75
268,40188.56,19932791027263.0,75762696.0,74242030.75,649521585.0,350605.451298,18735459.375,121876323.22166562,12.810754151257981,14.058333333333335,3989224.5
269,38324.87,19932791027263.0,75800640.75,74424320.0,649773823.0,350771.893461,18736334.375,128812374.13671976,11.156496235446145,9.65,1758424.875
270,38068.04,19932791027263.0,75832209.75,74424320.0,650012711.0,350924.115207,18737100.0,122867187.63810194,12.062150400729097,10.391666666666666,1154052.0
271,35729.82,19932791027263.0,75873186.66666667,74424320.0,650235583.0,351068.568268,18737865.625,102059034.89293952,13.724621710706975,13.125,2845321.5
272,35524.17,19932791027263.0,75760199.33333333,74424320.0,650422399.0,351190.75053099997,18738631.25,104040763.72581212,16.10561806030157,11.533333333333333,24505658.9
273,35592.35,19932791027263.0,75702796.33333333,74424320.0,650588114.0,351323.082765,18739287.5,104040763.72581212,13.057285445061268,13.7,19282536.75
274,31686.55,19932791027263.0,75729383.0,74424320.0,650795691.0,351465.383959,18739943.75,90168661.89570382,9.593809204457864,15.35,24182768.25
275,32447.59,19932791027263.0,75836023.0,74424320.0,650991516.0,351592.244839,18740490.625,100077306.06006691,10.240216895352392,15.85,27407312.75
276,33674.66,19932791027263.0,75916030.0,74424320.0,651223014.0,351732.681689,18741041.666666668,104040763.72581212,10.06578149192675,16.7,24617676.375
277,34639.38,19932791027263.0,75934906.33333333,74424320.0,651455712.0,351877.557992,18741700.0,108995085.80799364,8.557043557022714,12.445833333333333,20032542.125
278,31640.58,19932791027263.0,75903820.66666667,74424320.0,651675788.0,352031.4385,18742356.25,88186933.06283121,8.28471707058482,16.858333333333334,10514955.2
279,32160.91,19932791027263.0,75937354.0,74424320.0,651856510.0,352157.645266,18743012.5,58461000.56974205,11.773221566703066,17.833333333333332,15025577.625
280,34644.45,19932791027263.0,76094958.66666667,74424320.0,651981788.0,352241.72564899997,18743559.375,86205204.22995861,13.019147544332887,26.05,34306665.625
281,34456.67,19932791027263.0,76205313.5,74434120.5,652197629.0,352360.82224099996,18743996.875,89177797.47926754,12.488213653246092,19.65,34875734.75
282,35847.7,19932791027263.0,76364978.0,74469252.75,652404292.0,352487.06531599996,18744543.75,88186933.06283121,14.081018438660587,15.1,42291373.0
283,35047.36,19932791027263.0,76536698.0,74511852.75,652624360.0,352608.287244,18745090.625,94132119.56144908,13.67084491067124,20.3,60430928.5
284,33536.88,19932791027263.0,76570272.5,74540470.5,652854116.0,352740.54519000003,18745637.5,89177797.47926754,10.296603750946167,15.75,54782687.8
285,33856.86,15634861856766.195,76635276.5,74567782.25,653042218.0,352866.771075,18746293.75,98706076.21227616,12.680758350255406,14.008333333333333,42484699.25
286,34688.98,14363025673660.0,76341298.0,74583455.5,653279360.0,353047.340478,18746950.0,82108836.07751709,13.461361393035943,12.475,17206584.5
287,35309.3,14363025673660.0,76130896.75,74599123.5,653451532.0,353212.92652399995,18747606.25,94246664.01941094,11.928010971809279,9.025,3708540.75
288,33747.97,14363025673660.0,76032353.0,74618825.5,653673733.0,353386.979826,18748371.875,101386562.80876024,14.243071260277205,7.779166666666668,2296012.125
289,34211.01,14363025673660.0,76030151.33333333,74633350.75,653903642.0,353543.96741700004,18749246.875,87820755.10899657,14.067974806049085,10.183333333333334,2061477.7
290,33839.04,14363025673660.0,76076968.5,74652677.0,654124289.0,353688.227068,18750121.875,99244593.17195548,10.776658276642728,8.266666666666667,1187652.625
291,32877.41,14363025673660.0,76127931.5,74668080.0,654355373.0,353831.436646,18751003.125,93532674.14047602,5.132050198959744,8.333333333333334,3267014.25
292,33818.52,14363025673660.0,76108664.6,74687205.75,654582886.0,353996.544695,18751768.75,114952370.50852396,7.696819691378569,5.283333333333333,1215475.75
293,33515.57,14363025673660.0,76064866.66666667,74712293.25,654771435.0,354131.879334,18752643.75,89248734.86686642,9.60571121451588,6.6,2524320.0
294,34227.64,14363025673660.0,75959210.5,74727663.0,654935868.0,354270.595707,18753629.6875,89962724.74580133,10.585911158435986,9.5,2583172.5
295,33158.25,14363025673660.0,75939463.5,74743232.0,655156548.0,354418.993998,18754400.0,97102623.53515066,11.274696739378118,9.291666666666668,2236406.1
296,32686.56,14363025673660.0,75902694.2,74758050.25,655386017.0,354576.61998,18755171.875,121378279.41893832,12.163799552705004,5.3583333333333325,1253462.0
297,32814.61,14363025673660.0,75926370.0,74778090.0,655622671.0,354731.335208,18756157.5,91390704.5036712,12.057753184076601,9.558333333333334,5829781.0
298,31738.59,14363025673660.0,75925453.0,74794179.0,655849251.0,354886.561004,18757146.875,107098481.84023967,9.2040840565972,6.166666666666668,699613.125
299,31421.25,14348541098817.074,75985509.25,74812326.75,656072799.0,355026.210712,18758021.875,101997588.09440474,10.02575158249206,5.7333333333333325,698331.75
300,31520.66,13672594272814.0,76026201.0,74827473.25,656254434.0,355138.09721599997,18758896.875,97872242.0886884,12.080204277369146,5.05,262274.875
301,31783.49,13672594272814.0,75924078.6,74842779.25,656415864.0,355254.012199,18759771.875,115543619.13247934,13.890016891675277,5.775,1698857.4
302,30815.94,13672594272814.0,75892402.33333333,74858899.25,656643325.0,355409.394437,18760756.25,82919538.43624988,9.436334446065203,9.258333333333333,9874000.625
303,29790.24,13672594272814.0,75864924.5,74876175.75,656874059.0,355566.233502,18761633.333333332,98551910.4365265,11.26708097593911,6.775,3080552.0
304,32118.06,13672594272814.0,75899421.0,74900457.5,657109150.0,355724.623146,18762512.5,103989257.21923141,10.44618459095511,6.741666666666666,1037352.125
305,32297.89,13672594272814.0,75949590.66666667,74916376.75,657337950.0,355868.743969,18763496.875,91755226.95814537,10.086692904650882,7.35,708925.625
306,33581.63,13672594272814.0,75990390.6,74934957.25,657569543.0,356011.421599,18764384.375,104668925.56706952,11.931343751228725,5.183333333333334,746193.75
307,34279.34,13672594272814.0,76002523.75,74952718.5,657766748.0,356140.836367,18765259.375,103989257.21923141,13.083808726425207,4.591666666666667,506844.8
308,35365.2,13672594272814.0,75927683.25,74971992.5,657942003.0,356262.687821,18766134.375,101950252.17571706,11.05636357274299,7.35,3300579.0
309,37318.14,13672594272814.0,75902281.6,74990685.0,658205231.0,356435.350901,18767118.75,115543619.13247934,3.405598167914559,6.166666666666666,590611.5
310,39405.95,13672594272814.0,75851101.0,75010596.25,658459857.0,356620.439862,18768212.5,106707930.61058386,3.981917127953925,6.166666666666668,803278.25
311,40002.53,13672594272814.0,75921373.0,75034871.5,658711559.0,356779.797033,18769196.875,108746935.6540982,6.496567810438246,6.8375,274125.125
312,40005.93,13672594272814.0,75979060.6,75053596.5,658974861.0,356943.39510900003,18770183.75,112824945.74112691,8.16072676545895,6.3,1305380.1
313,42214.15,14319158983942.734,76063425.4,75076974.75,659229273.0,357097.583445,18771176.5625,112465862.1258896,11.157496529875452,5.075,437481.625
314,41659.06,14496442856349.0,76116071.5,75094527.0,659435583.0,357225.495805,18772162.5,110975800.79118258,7.093261369105488,4.833333333333334,1595194.625
315,40000.46,14496442856349.0,76043060.0,75111779.5,659622688.0,357345.534188,18773148.4375,103048957.87752669,5.736245777885896,7.508333333333334,4104869.25
316,39193.94,14496442856349.0,76008784.4,75130046.75,659860461.0,357527.27294,18774028.125,121785132.03707698,7.956614721967421,5.433333333333334,1511952.125
317,38138.0,14496442856349.0,76041551.5,75146905.25,660107555.0,357687.06727600005,18775017.5,98004603.29610927,7.854796531410257,8.633333333333333,4170103.125
318,39750.14,14496442856349.0,76041092.5,75170022.0,660346520.0,357847.449786,18776003.125,115299533.28954034,8.366426730256919,6.75,1308757.9
319,40882.0,14496442856349.0,76098302.6,75187603.25,660593281.0,358001.545754,18776987.5,114578911.20648073,10.272178244725406,7.533333333333332,2012223.75
320,42825.95,14496442856349.0,76130437.8,75209874.25,660852954.0,358166.41686399997,18777971.875,120343887.87095772,9.321556522571791,5.475,548978.625
321,44634.13,14496442856349.0,76137742.25,75228925.25,661064716.0,358297.66694,18778956.25,113858289.12342106,10.580747543467591,5.120833333333334,1066012.0
322,43816.14,14496442856349.0,76112725.75,75252905.25,661257949.0,358425.878441,18779940.625,109534556.62506332,10.099477678136365,7.074999999999998,2050916.375
323,46333.46,14496442856349.0,76092149.8,75274989.5,661511165.0,358597.178472,18780925.0,118902643.70483848,9.969290630247707,6.366666666666666,251532.5
324,45608.37,14496442856349.0,76148351.0,75294493.75,661772097.0,358760.575738,18781909.375,105931446.20976518,9.188255931431511,7.083333333333332,1927415.4
325,45611.46,14496442856349.0,76190909.2,75322941.25,662033750.0,358923.618005,18782900.0,108813934.5420037,8.976685181234629,8.033333333333333,1641087.0
326,44417.78,15324761487407.408,76144106.0,75351907.0,662284957.0,359078.930183,18783884.375,108175319.62792765,10.80127578923555,9.516666666666666,4562037.5
327,47833.98,15556093717703.0,76220204.0,75406841.75,662545400.0,359255.550962,18784759.375,126820808.5468918,10.469304462238043,5.816666666666666,813656.375
328,47112.19,15556093717703.0,76236268.66666667,75555885.75,662755371.0,359380.992479,18785743.75,140740165.58252627,10.358341200236634,5.525,1636987.375
329,47056.41,15556093717703.0,76074810.75,75582565.5,662939313.0,359529.874091,18786837.5,124500915.7076194,10.349515537654602,6.875,1556082.0
330,45982.55,15556093717703.0,75957969.4,75606771.75,663203487.0,359708.715967,18787821.875,133007189.45161822,7.399535303543663,6.4,4693771.1
331,44648.57,15556093717703.0,75909426.75,75634298.5,663462188.0,359904.97919,18788811.25,104395177.76725852,7.0966393405280135,7.833333333333332,7609889.875
332,44777.86,15556093717703.0,75866871.75,75697281.5,663709392.0,360073.64321999997,18789803.125,119087832.41598378,7.229303897174866,6.2125,2916492.0
333,46734.65,15556093717703.0,75854971.8,75753513.25,663963239.0,360245.297393,18790787.5,123727618.09452859,7.722595549248112,5.866666666666666,3661677.375
334,49327.75,15556093717703.0,75843948.8,75826804.75,664234090.0,360429.61884099996,18791771.875,131460594.22543664,8.179674715032755,5.5166666666666675,473569.875
335,48932.02,15556093717703.0,75840423.25,75879131.5,664453353.0,360572.254197,18792756.25,126820808.5468918,8.368243275584854,4.291666666666666,922363.0
336,49335.68,15556093717703.0,75761004.83333333,75930755.5,664644720.0,360710.403065,18793850.0,152339629.77888831,8.514446223697218,4.133333333333334,353600.625
337,49523.5,15556093717703.0,75720050.5,75994176.25,664916119.0,360893.54057199997,18794947.5,119087832.41598378,2.6250271179215,7.7333333333333325,2531799.25
338,47744.58,16431142929372.8,75750925.6,76041024.75,665178657.0,361068.087163,18796046.25,130687447.25473669,3.8663615064796617,5.491666666666667,541541.875
339,48972.09,17615033039279.0,75857930.25,76132875.5,665441225.0,361221.67933,18797034.375,127844614.11993945,4.114827312547688,6.3291666666666675,1523422.875
340,46962.8,17615033039279.0,75954817.75,76186239.25,665701204.0,361370.5155,18797912.5,127844614.11993945,4.280294233027625,5.7666666666666675,2069496.875
341,49056.86,17615033039279.0,76034757.5,76215682.5,665956851.0,361519.99760999996,18798900.0,123466373.91035248,5.177486863180662,6.116666666666666,1134981.9
342,48897.65,17615033039279.0,76021375.8,76235656.25,666176305.0,361651.72289699997,18799884.375,136601094.53911337,5.105000842823995,4.008333333333333,1794788.625
343,48806.78,17615033039279.0,76014955.0,76254607.75,666367389.0,361784.353263,18800760.9375,118212485.65884812,5.098334036130216,7.466666666666668,2949736.25
344,47074.77,17615033039279.0,76042100.0,76282387.0,666619469.0,361943.600179,18801640.625,126093318.03610466,4.503814349227621,7.675,4710147.75
345,47155.87,17615033039279.0,76123030.25,76303789.5,666890642.0,362107.93669899995,18802515.625,119963781.7426829,4.82783533765781,11.608333333333333,7600452.875
346,48862.76,17615033039279.0,76111751.25,76327887.5,667169954.0,362279.98231399996,18803390.625,130471558.2456916,4.490684961221282,8.708333333333334,3566198.375
347,49329.01,17615033039279.0,76092975.25,76349619.5,667459991.0,362467.41648,18804265.625,129595910.20377424,5.292821037959612,8.033333333333333,3002916.8
348,50035.33,17615033039279.0,76146331.8,76369549.25,667743869.0,362655.26885,18805140.625,135725446.49719596,6.270717603110885,4.916666666666667,1034814.5
349,49947.38,17615033039279.0,76182336.25,76395570.25,667972672.0,362792.59085599997,18806125.0,143606278.8744525,8.106038756232698,4.908333333333333,1738612.625
350,51769.06,17615033039279.0,76107062.8,76417701.0,668178140.0,362925.93515900004,18807218.75,150611463.20979166,6.3858530421088435,4.658333333333333,3926509.875
351,52677.4,17615033039279.0,76080672.5,76446216.75,668445953.0,363112.96548400004,18808209.375,133974150.4133612,5.369722630569259,7.85,2846810.25
352,46809.17,18403887482923.086,76115851.0,76469514.5,668723257.0,363287.712841,18809198.75,129910433.67934506,5.303548301453878,7.6708333333333325,3283597.625
353,46078.38,18415156832118.0,76217582.5,76495028.25,668994033.0,363447.40401,18810190.625,125412870.36132078,5.223735922597982,8.6,2438788.6
354,46368.69,18415156832118.0,76318572.75,76520625.75,669268179.0,363610.935244,18811065.625,124497447.94992428,3.6838403117295666,7.5125,5464980.5
355,44847.48,18415156832118.0,76293807.75,76543525.75,669529572.0,363773.308701,18811940.625,135482516.8866823,2.153467262287096,5.833333333333332,1498494.0
356,45144.79,18415156832118.0,76284611.6,76567724.0,669747193.0,363933.368107,18812815.625,134567094.4752858,3.9865504059850903,4.583333333333333,859903.75
357,46059.12,18415156832118.0,76273779.0,76585557.25,669940561.0,364056.395452,18813692.1875,145552163.4120438,2.97240525235119,6.366666666666666,3192281.625
358,44968.76,18415156832118.0,76269801.2,76608516.75,670195353.0,364222.773818,18814681.25,153790965.11461234,1.689336798518497,6.291666666666666,1391796.7
359,47072.12,18415156832118.0,76272598.75,76633458.25,670463218.0,364397.236763,18815667.1875,129989982.41830328,3.196858787967399,9.75,7236591.75
360,48167.85,18415156832118.0,76160607.25,76655747.25,670732475.0,364586.570723,18816546.875,124497447.94992428,4.204645561544183,10.1375,10850814.375
361,47785.26,18415156832118.0,76103977.0,76676408.0,671003106.0,364791.75845900003,18817421.875,134567094.4752858,4.826447566647765,7.066666666666666,2518311.625
362,47263.6,18415156832118.0,76164070.5,76695041.0,671275196.0,364971.38321,18818301.5625,141890473.76645783,5.738374061812046,6.425,1623089.25
363,48259.45,18415156832118.0,76168117.6,76716571.25,671504021.0,365119.504514,18819292.5,146467585.8234403,6.37819008363279,4.370833333333334,344571.125
364,47249.38,,76115719.4,76733459.0,,,18820278.125,,5.7795684939389265,,4832739.0
